index,review,review_date,hotelName,hotelUrl
1148,"You're not going to be blown away by the hotel entrance by the parking lot. The proximity to a McDonalds, Rainforest Cafe and Hardrock may have you questioning your less expensive selection. You'll become nervous when you get a half-off drink coupon for the in-house bar—sparsely populated and a designed for those too exhausted to explore a nearby drinking emporium. The hotel hallway's smell with bring back memories of the '80s. But once you get past these ominous signs, the actual hotel room is charming. The bed was comfortable, and the design was modern and practical. The hotel is like an Agate Geode, unimpressive on the outside but elegant on the inside. Worth the cash savings as long as you're not looking for a swanky lobby.",18-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1149,My sister and I came here for a BTS concert and stayed at this hotel. It's just a short walk from the train station and it's very close to some really good restaurants. The staff is excellent. The rooms are clean. It seems like a pretty safe area as well and the hotel is set up to where you have to have a key in order to get into the building with all the rooms. I really enjoyed my stay here and I would definitely stay again!,17-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1150,Very nice employees. Clean. On site parking was cheap and convenient. Check in and check out was easy and fast. Walking distance from shopping and dinning. Me and my daughter went to Chicago for a BTS concert and needed somewhere to stay the night instead of trying to drive 4 and 1/2 hours back to Michigan at midnight. This place was close to the venu and shopping. Had an amazing time. Thank you to the Staff for being so nice.,16-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1151,"I absolutely love this hotel and as soon as I knew I was going to Chicago only this hotel would do! Very clean, staff the best! Love Wallace!!!! The housekeeping staff was wonderful always checking in to see if we needed anything.",15-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1152,Quick trip to Chicago with our 6 year old grandson. The hotel was within walking distance to the Lego Store! Went swimming in the morning and we were practically the only ones there. He loved the pool. Staff was very friendly and helpful. Would stay again!,15-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1153,"The hotel was very clean, nothing too fancy. Very easy to get to from the expressway. The cheapest onsite parking I could find which was great. The price was good. There’s also a pool and a patio. We easily walked to navy pier, millennium park and the mag mile from our hotel. The room service was quick and delicious. It was great and we would definitely stay again. ",14-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1154,Our stay at the Best Western River North in Chicago was a real Chicago experience. kind of chilly but were used to that coming from Iowa . Eddie had assisted us with great customer service. Friendly and very helpful. Also gives out great tips about parking! He has very good knowledge of great places to eat nearby.,13-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1155,Super hotel and awesome service! Nice pool and rooftop view! In the middle of downtown close from everything and 5 min to the subway station! Restaurant stick to the hotel make a good pizza too! i recommend! ,13-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1156,"What a nice little place in a great location. Walking distance to plenty of Chicago’s attractions.Close to nearly all subway lines, so very easy to get here and wherever you need to be in Chicago. We were going to games at Wrigley Field and Guaranteed Rate Field and getting there was super easy from this hotel!Conveniently located very near a Walgreens and a McDonalds.Bathroom had good water pressure and temperature. Sheets and mattress were comfortable. Air conditioning worked very well.Vending machine in the hallway we were on was not functional. The elevators felt unsafe.",9-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1157,"We loved the location, The staff was friendly and offered suggested entertainment and places to eat, while we visited. There is a huge McDonald's across the street, as well as, Planet Hollywood and more. Near the Magnificent mile. There is a nice indoor pool and a patio area",6-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1158,"Had a very good time there. The first night l took my girl friend to see the Cubs play ball. The next day, we took a trolly tour around the city. We went to the tallest building in Chicago and got pictures taken of ourselves stepping out into the glass box off the side of the building. Stopped at a shopping mall on the water. That evening we went out to dinner at a very near by Italian restaurant. Food was fantastic. My girlfriend was very happy those two days that we spent there.",6-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1159,"The hotel was a very nice one. We had a little problem with reservations with the room, the woman over the phone was not the nicest on more than one occasion. But everyone else we came across was super awesome and nice! The swimming pool was very nice also! Breakfast was ok. Location wasnt horrible if you dont mind walking a good distance!",6-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1160,"We spent two nights here as it was one of the cheapest hotels in downtown Chicago that was also of decent quality. Rainforest cafè is right across the road and well worth a visit, a McDonald's is right next door too. Pretty much anything is within walking distance. We walked to the Magnificent Mile, Navy Pier and the blue line that took us to O'hare.There is a small parking lot connected to the hotel and we had a rental car with us at arrival that we were allowed to park there while we checked in and offloaded our suitcases. We then returned the car to Budget car rental half a mile away.At check-in they quickly provided us with the baby crib we asked for (some hotels spend a long time getting this delivered to the room) and they also asked if we wanted a fridge and/or microwave in the room, free of charge. We said yes to the fridge and it was in the room by the time we got there.They asked for a deposit of $50 per night so we had to pay a $100 deposit for our two nights. At check-out they said this would go back as soon as she pressed the button, but at the time of writing, three days after check-out, I still haven't got these $100 back. A little bit annoying to have to keep checking the bank account for this as I don't completely trust hotels with something like this.",3-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1161,"For our first trip to Chicago, this hotel is very well situated. It was only a 20 min walk from Grand station (Blue line).Reception was great, efficient and very friendly staff. The room was very clean, massive comfy bed and was made up every day even though we didn't need it. There is free tea, coffee, hot choc available in the guest services area beside reception till 9 pm. Also you have an adjoining restaurant/bar, well priced too.The location is spot on, 5 min walk to Grand station (Red line). 10 min walk to Merchant Mart station (Brown line). Jump on the trains and go further afield or 15 - 20 min walk to the Wrigley building and downtown. When we return we will use this hotel again :)",1-May-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1162,"We visited Chicago in March for a concert and this location allowed us to walk everywhere we needed to go. Room was a bit small but adequate. It was clean! We asked for a mini fridge and 5 minutes later,one arrived. Staff helpful. Parking was a bargain at $25 per night. Able to hit restaurants for meals easily as many were super close. We would recommend staying here. ",28-Apr-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
1163,"I know quite a few hotels in Chicago and I can tell you that this one is the best when it comes to service. The minute you walk into the lobby, Wallace is there to greet the guests with a big smile and is always very enthusiastic and helpful when it comes to answering questions about Chicago attractions and restaurants. It is very rare to find employees like him who are passionate about their job. I can tell that he loves helping people and he takes pride in the hotel. He wants everything to be perfect for the guests and he strives to make their stay perfect. There should be a fifth star in the overall TripAdvisor rating because of him. He makes this Best Western a 5-star hotel with his excellent service.",25-Apr-19,Best Western River North Hotel,http://www.tripadvisor.com/Hotel_Review-g35805-d114604-Reviews-Best_Western_River_North_Hotel-Chicago_Illinois.html
